//loc/vehicle_state/head/stamp,//loc/vehicle_state/linVel/value0,//loc/vehicle_state/orientation/value2,//loc/vehicle_state/position/value0,//loc/vehicle_state/position/value1
1.76028129696134E+018,0,0.112605982268823,6.53482740516873,557.214265872807
1.76028129697128E+018,0,0.1125196482065,6.53419943916919,557.214187153545
1.76028129698128E+018,0,0.112542687446957,6.53436316977331,557.2142056546
1.76028129699128E+018,0,0.112562630641771,6.53451232852445,557.21422251256
1.76028129700128E+018,0,0.1125864612929,6.53464883210488,557.214237942987
1.76028129701128E+018,0,0.112608438940648,6.53480296802907,557.214255370302
1.76028129702128E+018,0,0.112518648094875,6.53421183475922,557.21417735598
1.76028129703128E+018,0,0.112541550154716,6.5343498451934,557.214192950595
1.76028129704128E+018,0,0.112564421693504,6.53450451195634,557.214210430894
1.76028129705128E+018,0,0.112585795125357,6.53463578462419,557.214225270254
1.76028129706128E+018,0,0.112607646638595,6.53476182571874,557.214239520954
1.76028129707128E+018,0,0.112519653797514,6.53417794053922,557.214110871226
1.76028129708128E+018,0,0.112543900975034,6.53430384530698,557.214125098078
1.76028129709128E+018,0,0.112567818528603,6.53444947119264,557.214141556932
1.76028129710128E+018,0,0.112588169755157,6.5346113820059,557.214159860255
1.76028129711128E+018,0,0.112611005248867,6.5347549068062,557.214176088076
1.76028129712128E+018,0,0.112525474274331,6.53416437642546,557.2140873456
1.76028129713128E+018,0,0.112547504057828,6.53430834165649,557.214103614078
1.76028129714128E+018,0,0.112570104133248,6.53446741244065,557.214121593075
1.76028129715128E+018,0,0.112594104138229,6.5346010057955,557.21413669554
1.76028129716128E+018,0,0.112615347083228,6.53475165524353,557.214153729824
1.76028129717128E+018,0,0.112530180629807,6.5342030229667,557.214065946894
1.76028129718128E+018,0,0.112552477739902,6.53432310076598,557.214079516596
1.76028129719128E+018,0,0.112573108212072,6.53446307096285,557.214095337452
1.76028129720128E+018,0,0.112595709492812,6.53458491894273,557.214109112496
1.76028129721128E+018,0,0.112616057549074,6.53472689809286,557.21412516664
1.76028129722128E+018,0,0.112528741621956,6.53416956398358,557.214148143712
1.76028129723128E+018,0,0.112552622485054,6.53430946543451,557.214163953434
1.76028129724128E+018,0,0.112574373825296,6.53443718148589,557.21417838922
