stamp,x_cog,y_cog,vx,heading
1760078792.60318,4.79965158557796,-47.2150378238669,0,0.0871324173132968
1760078792.60822,4.79976203779089,-47.2153086708021,0,0.0871149689137477
1760078792.61676,4.79987012023362,-47.2156733809403,0,0.0870960951459357
1760078792.62243,4.79996762563055,-47.2159743076504,0,0.0870781272584914
1760078792.62811,4.80005917888594,-47.2162763546761,0,0.0870594816106346
1760078792.63372,4.80014546423696,-47.2165794244779,0,0.087043019176626
1760078792.63917,4.8002269621355,-47.2168762859865,0,0.0870277420144366
1760078792.64316,4.80030592829539,-47.21713280517,0,0.0870103678255805
1760078792.64835,4.80037918128797,-47.2174164574895,0,0.0869911322788006
1760078792.65328,4.80044857980579,-47.2176914863206,0,0.0869727805378316
1760078792.65822,4.80058370696575,-47.2179505802699,0,0.0869533650756276
1760078792.66319,4.80071391289121,-47.2182156486558,0,0.0869338608032012
1760078792.66817,4.80083923198696,-47.2184848582933,0,0.0869152510184018
1760078792.67386,4.80068859693572,-47.2180270267656,0,0.0869473729102508
1760078792.68019,4.80052960192743,-47.2175856832167,0,0.0869794695428047
1760078792.68591,4.80036082489718,-47.2171277513236,0,0.0870088040073489
1760078792.69158,4.80018430388107,-47.2166644529171,0,0.0870375444820765
1760078792.69725,4.80000026993082,-47.2161966254927,0,0.0870684693057786
1760078792.70299,4.79980911408742,-47.2157284609962,0,0.087101465764915
1760078792.7082,4.79986816003182,-47.21553399643,0,0.0871046999030653
1760078792.71349,4.79992060009511,-47.2153457957946,0,0.0871076247748257
1760078792.71836,4.79996704870208,-47.2151515318908,0,0.0871102990635525
1760078792.72407,4.80000732768123,-47.2149787914425,0,0.0871128712786222
1760078792.7282,4.80004427355067,-47.2147723382013,0,0.0871160582294901
1760078792.73412,4.80007318492249,-47.2146082298373,0,0.0871192091936931
1760078792.73842,4.80010099517207,-47.2144059462086,0,0.0871236604824483
1760078792.74423,4.80011972080009,-47.2142395619664,0,0.0871285300437955
1760078792.74833,4.80014022215162,-47.2140290737543,0,0.0871299780052893
1760078792.75345,4.80015326829707,-47.2138416875362,0,0.0871315979408498
1760078792.75825,4.8001652478581,-47.2136406593846,0,0.0871345009837424
1760078792.76323,4.80023421772127,-47.2138307495582,0,0.0871251501408602
1760078792.76831,4.80029758367813,-47.2140285056999,0,0.0871159615799289
1760078792.7745,4.8003553789218,-47.2142583118507,0,0.0871056796574167
1760078792.78018,4.8004073286495,-47.214479847889,0,0.0870953873652235
1760078792.78585,4.80045346012805,-47.2147064617661,0,0.0870849541834691
1760078792.79153,4.80049489600944,-47.2149329834137,0,0.0870743560462875
1760078792.79721,4.80053077604663,-47.2151635598371,0,0.087065064416748
