stamp,x_cog,y_cog,vx,heading
1760281399.57197,19.0271779609547,-45.4176746614817,0,0.107180491666142
1760281399.5774,19.0270917664147,-45.4177841167697,0,0.107176035889717
1760281399.58217,19.0269982489398,-45.4178793654651,0,0.107170496648551
1760281399.58773,19.0268976579058,-45.4179992807913,0,0.107165205596794
1760281399.59235,19.0267923858425,-45.4180928924662,0,0.107159935770384
1760281399.59722,19.026680611859,-45.4181953144473,0,0.107154741422225
1760281399.60255,19.0265624835847,-45.4183068558246,0,0.107149512696327
1760281399.6072,19.0264400131616,-45.4184000064969,0,0.107145459074276
1760281399.61412,19.026303891199,-45.4185474535029,0,0.107144169180716
1760281399.61979,19.0262152261949,-45.418712328117,0,0.107139086648248
1760281399.62581,19.02611784286,-45.4188922455718,0,0.107131840241164
1760281399.63144,19.0260107223503,-45.4190688418915,0,0.10712327579574
1760281399.63723,19.0258953086427,-45.4192538101375,0,0.107116741671716
1760281399.64218,19.0257729147837,-45.4194196259652,0,0.10710927743997
1760281399.64715,19.025643836861,-45.4195846910204,0,0.10710134632074
1760281399.65207,19.0255089261924,-45.4197497743064,0,0.107094300835271
1760281399.65699,19.0253679259098,-45.4199106845897,0,0.107086554289222
1760281399.66207,19.0252556321905,-45.4200745283301,0,0.107076093236614
1760281399.66726,19.0251345691149,-45.4202472324294,0,0.107066467374628
1760281399.67294,19.0253356739322,-45.4200151744631,0,0.107083387417705
1760281399.67906,19.025530252788,-45.4197985668788,0,0.107102657535816
1760281399.6854,19.025717332802,-45.4195922078718,0,0.107120091179943
1760281399.69137,19.0258972794265,-45.4193755311932,0,0.107135223084895
1760281399.69704,19.0260710406544,-45.4191478654223,0,0.107151826734535
1760281399.71263,19.0261522172197,-45.4192879615764,0,0.107162750981482
1760281399.71924,19.0261987183382,-45.4192447077624,0,0.107168095879814
1760281399.72423,19.0262367362351,-45.419163271443,0,0.10717289833743
1760281399.73284,19.0262657259476,-45.4191937686553,0,0.107178274057486
1760281399.73747,19.0262902473315,-45.4191106859953,0,0.107184856129497
1760281399.74253,19.0263086329494,-45.419042423887,0,0.107191275686293
1760281399.74745,19.0263229040011,-45.4189654280811,0,0.107197289792033
1760281399.75221,19.0263335361734,-45.4188832990519,0,0.10720325353816
1760281399.75812,19.0263352542388,-45.4188293674105,0,0.107208562774374
1760281399.76282,19.0263374640353,-45.4187290323385,0,0.107214190582934
1760281399.76737,19.0263361617028,-45.4186199545132,0,0.107221093010919
1760281399.7722,19.0263071359819,-45.4186996214296,0,0.107217943030698
1760281399.77996,19.0262747918097,-45.4188648864799,0,0.107213729600697
1760281399.78559,19.026228930177,-45.4189801889144,0,0.1072073459278
1760281399.79125,19.0261751075267,-45.4190990465936,0,0.107201717536663
1760281399.79693,19.026113569889,-45.4192190194538,0,0.107198814737442
1760281399.80218,19.0260456124465,-45.419328732456,0,0.10719429564108
1760281399.80841,19.0259459257054,-45.4194844247377,0,0.107184536660848
1760281399.81217,19.0258323438468,-45.4195759883228,0,0.107175758131455
1760281399.81713,19.0257135878785,-45.4197069831073,0,0.107167583774545
1760281399.82289,19.0255867835331,-45.4198678507446,0,0.107159372380215
1760281399.82881,19.0254504503844,-45.4200353214716,0,0.107153518794274
1760281399.83298,19.0253082780959,-45.4201475922758,0,0.107147241500004
1760281399.8384,19.0251573874272,-45.4202957460484,0,0.10713883745054
1760281399.84455,19.0249976244542,-45.4204591500101,0,0.107128307292506
1760281399.85024,19.0248307612242,-45.4206063276511,0,0.107120467339059
1760281399.85591,19.0246580032837,-45.4207414366853,0,0.10711429147083
1760281399.86158,19.0245688716128,-45.4209208667655,0,0.107106973590284
1760281399.86752,19.0244699086137,-45.4211138131236,0,0.107099840909188
1760281399.87214,19.0247520138234,-45.4208807225982,0,0.107116146261299
1760281399.87783,19.0250312046241,-45.4206786565667,0,0.107132551528562
1760281399.88242,19.0253026355775,-45.4204471011896,0,0.10714743251292
1760281399.88743,19.0255698802121,-45.4202265818515,0,0.107163662252757
1760281399.8921,19.0258320411527,-45.4199960754256,0,0.107180620091938
1760281399.89706,19.0260901344204,-45.4197697607502,0,0.107196285575354
1760281399.90229,19.0263438205633,-45.4195500366357,0,0.107210430058468
1760281399.9074,19.0265928300623,-45.4193201677072,0,0.107225122134918
1760281399.91208,19.0266799427128,-45.4192711898429,0,0.107226078735709
1760281399.91708,19.0267618609361,-45.4192341134694,0,0.107227016826421
1760281399.9221,19.026838124101,-45.419201912449,0,0.107227575122456
1760281399.92776,19.0269088580936,-45.4191878473821,0,0.10722952293631
1760281399.93356,19.0269729041068,-45.4191805298856,0,0.10723149980012
1760281399.93958,19.0270309008446,-45.4191775972932,0,0.107232066408083
1760281399.94528,19.027082842449,-45.4191685648539,0,0.107231446160315
1760281399.95096,19.0271300860727,-45.4191553799361,0,0.107233345501638
1760281399.95667,19.0271729299235,-45.4191371575167,0,0.107236724330671
1760281399.96224,19.0272107967141,-45.4191150318217,0,0.10723679248646
1760281399.96746,19.0271837962696,-45.4192166469808,0,0.107231978341028
1760281399.97351,19.0271513621005,-45.4193449351894,0,0.107227166721471
1760281399.97993,19.0271112479764,-45.4194899236896,0,0.107223792092693
1760281399.98611,19.0270629518061,-45.4196309459773,0,0.10721938894665
1760281399.99179,19.0270069629723,-45.4197610011537,0,0.107215703786837
1760281399.99744,19.0269449307382,-45.4198874744102,0,0.107211883543631
1760281400.00258,19.0268771876031,-45.4199992177687,0,0.107206816429254
1760281400.00772,19.0268043540343,-45.4201054196686,0,0.107203001204422
1760281400.01238,19.0267267902962,-45.4201962776236,0,0.10719999523125
1760281400.01704,19.0266454396562,-45.4202781776138,0,0.107195621244791
1760281400.02224,19.0265864625246,-45.4204136369226,0,0.107190142661092
1760281400.02983,19.0265228792642,-45.420617830172,0,0.107184757426442
1760281400.03656,19.0264479912104,-45.4208080676473,0,0.107176359980226
1760281400.04283,19.0263634430782,-45.4209943104481,0,0.107169135549744
1760281400.04844,19.0262712782752,-45.4211629129682,0,0.107162007706662
1760281400.05421,19.026172060955,-45.4213348957552,0,0.107155738942359
1760281400.05926,19.02606722778,-45.4214857231419,0,0.107147318773264
1760281400.06497,19.0259554042735,-45.4216502127968,0,0.107138903859576
1760281400.07189,19.0258548643789,-45.4218942276407,0,0.107131683190205
1760281400.07783,19.0260317944138,-45.4217255746815,0,0.107148981332295
1760281400.08262,19.0261987972169,-45.4215262775703,0,0.107166532923795
1760281400.08731,19.026359746973,-45.4213217397269,0,0.107185243116273
1760281400.09253,19.0265150991485,-45.4211312329767,0,0.107203448342562
1760281400.09713,19.0266650535448,-45.4209185459247,0,0.107220059729469
1760281400.10241,19.0268096248701,-45.4207245628132,0,0.107237460797299
1760281400.1071,19.0269491345841,-45.42050688761,0,0.107257673418127
1760281400.11233,19.0270830994268,-45.4203019742594,0,0.107276770756854
1760281400.11734,19.0272125297637,-45.4200809843897,0,0.107293658718527
1760281400.12284,19.0273368510836,-45.4198615425287,0,0.107311744928062
1760281400.1303,19.0274486898061,-45.4196901875404,0,0.107330288902128
1760281400.13598,19.0275609257071,-45.4194560336543,0,0.107346820357718
1760281400.14167,19.0275304547336,-45.4195888703219,0,0.107343271293449
1760281400.14718,19.0274915446132,-45.4197235755261,0,0.107342497726721
1760281400.15198,19.0274453755315,-45.4198434108216,0,0.107340120387394
1760281400.15712,19.0273930433194,-45.419975631846,0,0.107335496856911
1760281400.16201,19.0273350644349,-45.4201018781232,0,0.107332290334935
1760281400.16735,19.0272701177427,-45.4202433321134,0,0.107331763111262
1760281400.17216,19.0271995559811,-45.420373190598,0,0.107329726510359
1760281400.17833,19.0271204595532,-45.4205371958653,0,0.107327867607179
1760281400.18432,19.0270343145385,-45.4206990392418,0,0.107323584021871
1760281400.18867,19.0269495714113,-45.4208137077139,0,0.107320245090626
1760281400.19434,19.0268561489013,-45.4209587880315,0,0.107316969527583
1760281400.20003,19.02675659378,-45.4211051244295,0,0.107314584909209
1760281400.2057,19.0266795232585,-45.4213105688743,0,0.107309759241529
1760281400.21138,19.0265928901851,-45.4215237130811,0,0.107304964849971
1760281400.21705,19.0264975590015,-45.421740444927,0,0.107300874854293
1760281400.22223,19.0263934155931,-45.4219454720548,0,0.107296026973746
1760281400.22794,19.0262814573008,-45.4221656602693,0,0.10729115940343
1760281400.23207,19.0261637888554,-45.4223371693984,0,0.107286082918553
1760281400.23707,19.0260389351453,-45.4225310532319,0,0.107282276383731
1760281400.24214,19.0259067148731,-45.4227270142999,0,0.107278989281678
1760281400.24732,19.0257689876377,-45.4229170321188,0,0.107274355950716
1760281400.25264,19.0256260728126,-45.4231005982059,0,0.107268733197657
1760281400.25702,19.0254812803855,-45.4232529306507,0,0.107264023830355
1760281400.2627,19.0253256164296,-45.4234407910919,0,0.10726133789939
1760281400.26933,19.0252013749911,-45.4236700942842,0,0.107257374006428
1760281400.27504,19.0255443533023,-45.4234688092841,0,0.107275153876258
1760281400.28295,19.0258854383861,-45.4233320692218,0,0.107292179529471
1760281400.2876,19.0262136827796,-45.4231035619908,0,0.107307860288171
1760281400.29345,19.0265382279038,-45.422910972013,0,0.107323984691667
1760281400.29913,19.0268564393727,-45.4227104944937,0,0.1073421487588
1760281400.3048,19.0271686104697,-45.4225092777335,0,0.107360731180398
1760281400.31044,19.0273130892371,-45.4224380771735,0,0.107364560121186
1760281400.31612,19.0274506492724,-45.4223720325744,0,0.107367240906283
1760281400.32177,19.0275812628396,-45.4223101687129,0,0.107369246746244
1760281400.32725,19.0277053925634,-45.422245344175,0,0.107372781956316
1760281400.33198,19.0278231524517,-45.4221611430609,0,0.107376669848806
1760281400.33767,19.0279349800212,-45.4221011796874,0,0.107380554361465
1760281400.34334,19.0280401840724,-45.422041347484,0,0.107383649872662
1760281400.35075,19.0281360446539,-45.4220240216911,0,0.107386217541978
1760281400.35689,19.0282290303182,-45.421963363316,0,0.107388904750369
1760281400.3621,19.0283188643359,-45.4218753173541,0,0.107394596092771
1760281400.36713,19.0284058350636,-45.421771427794,0,0.107398901329022
1760281400.37203,19.0283632129428,-45.4218712482425,0,0.107391113761682
1760281400.37796,19.0283149800454,-45.4220029141263,0,0.107382800222089
1760281400.3833,19.028257840792,-45.4221258384371,0,0.10737738219047
1760281400.38723,19.0281939991582,-45.4222124972949,0,0.107372228671167
1760281400.39219,19.0281235588164,-45.4223296560406,0,0.107366706106581
1760281400.39698,19.0280474717652,-45.4224399754051,0,0.107362723206685
1760281400.40204,19.0279656668898,-45.4225534032113,0,0.107358649565699
1760281400.40713,19.0278775551317,-45.4226670439222,0,0.107352457851717
1760281400.41202,19.0277852576751,-45.4227751825985,0,0.107343807109303
1760281400.41793,19.0276835297909,-45.4229053935727,0,0.107334446431036
1760281400.42218,19.0275841961316,-45.4229884512039,0,0.107329289482223
1760281400.4284,19.0274705850452,-45.4231151886159,0,0.107325326678554
1760281400.43365,19.0273566864941,-45.4232944382481,0,0.107317680171613
1760281400.4413,19.0272368895451,-45.4235452206679,0,0.107311264302024
1760281400.44698,19.0271044657167,-45.4237492403143,0,0.107304386813898
1760281400.45264,19.0269632645476,-45.4239588939139,0,0.107296399060947
1760281400.45713,19.0268158317659,-45.4241343272049,0,0.107290722870281
1760281400.46203,19.02666197014,-45.4243193774051,0,0.107285251445166
1760281400.46716,19.0265006224095,-45.4245115167881,0,0.107278588135355
1760281400.47235,19.0267949328149,-45.4242699450115,0,0.107298757433411
1760281400.47992,19.027088446194,-45.4240932015144,0,0.1073184953633
1760281400.4862,19.0273720778139,-45.4238858700547,0,0.107339086062409
1760281400.49448,19.0276503148757,-45.4237357193727,0,0.107358647594968
1760281400.50015,19.027920426627,-45.423511353276,0,0.107378909035578
1760281400.50584,19.0281859292713,-45.4232823434191,0,0.107400367721285
1760281400.51145,19.0282595692103,-45.4232202193944,0,0.107406284710534
1760281400.51696,19.0283265842652,-45.4231637004143,0,0.107412863460215
1760281400.53053,19.0284416640483,-45.423139269298,0,0.107426382014229
1760281400.53635,19.0284877335414,-45.4231137540606,0,0.107431537692501
1760281400.54248,19.0285275213686,-45.4230962776375,0,0.107434892372301
1760281400.54699,19.0285645271742,-45.4230293141489,0,0.107439358958617
1760281400.55217,19.0285949622365,-45.4229814535599,0,0.107445569489096
1760281400.558,19.028618942074,-45.4229445208061,0,0.107451832024045
1760281400.56218,19.0286430684762,-45.4228528399088,0,0.107458160925887
1760281400.56785,19.0286581916032,-45.4227980036852,0,0.107464680703983
1760281400.5737,19.0286689903362,-45.4227343033865,0,0.107467918884265
1760281400.57986,19.0286730265747,-45.4226750584143,0,0.107472371308733
1760281400.58566,19.0286758605689,-45.4225914508686,0,0.107477047792065
1760281400.59134,19.0286444633803,-45.4227394599073,0,0.107475760832667
1760281400.59706,19.0286138702062,-45.4228833946294,0,0.107476522951265
1760281400.60261,19.0285845576845,-45.4230304650335,0,0.107476576013959
1760281400.60708,19.0285603317603,-45.4231452435169,0,0.107475368810687
1760281400.61208,19.0285321636786,-45.4232793126157,0,0.107474635380804
1760281400.61725,19.0285039629652,-45.4234125030237,0,0.107475988618913
1760281400.6224,19.0284210475996,-45.4235804678604,0,0.107469995725039
1760281400.6281,19.0283306199689,-45.4237677770695,0,0.10746411116472
1760281400.63278,19.0282308902939,-45.4239299879992,0,0.107455613653386
1760281400.63746,19.0281248375014,-45.4240949128886,0,0.107448006767522
1760281400.6429,19.0280119327262,-45.424284946791,0,0.107441241187028
1760281400.6471,19.0278937444273,-45.4244385493074,0,0.107434344260026
1760281400.65247,19.027767553841,-45.4246275806056,0,0.107427178117266
1760281400.65698,19.0276373838417,-45.4247869108453,0,0.107420434331504
1760281400.66214,19.0275277871625,-45.4249643474083,0,0.107411111503329
1760281400.66745,19.0274101817203,-45.4251515143584,0,0.107398769551888
1760281400.67236,19.0276778650164,-45.4248803473478,0,0.107412916912071
1760281400.679,19.0279437148501,-45.4246590750761,0,0.107426143647635
1760281400.68331,19.0281997624067,-45.4243757689144,0,0.10744332539898
1760281400.68902,19.0284524678786,-45.42413333889,0,0.107460650177796
1760281400.69474,19.0286997511898,-45.4238933478901,0,0.107477453437896
1760281400.70156,19.0289410939073,-45.4236838248189,0,0.107493273089221
1760281400.70723,19.0291780550423,-45.4234359472335,0,0.107508417195728
1760281400.71219,19.0292771023461,-45.4233327228949,0,0.107510022744193
1760281400.71705,19.0293698727317,-45.4232311216839,0,0.107512296656268
1760281400.72248,19.0294574770079,-45.4231476210188,0,0.107513404987798
1760281400.72814,19.029538695312,-45.4230710462856,0,0.10751255984124
1760281400.7329,19.029614603802,-45.4229698336992,0,0.107511608993432
1760281400.73814,19.0296847414137,-45.4228833520216,0,0.107512032146635
1760281400.74439,19.0297480207702,-45.4228211457069,0,0.107513805556781
1760281400.75028,19.0298049810137,-45.422750707802,0,0.10751500883417
1760281400.75705,19.0298543868679,-45.4226980610337,0,0.107516330523949
1760281400.76271,19.0299024543155,-45.4226135346447,0,0.107516035809532
1760281400.76735,19.029881198717,-45.4226677819356,0,0.107508224641252
1760281400.77302,19.0298547184376,-45.4227537973726,0,0.107500208678806
1760281400.77828,19.0298197278517,-45.4228319706072,0,0.10749457844985
1760281400.78405,19.0297779353803,-45.4229261142634,0,0.107489073175394
1760281400.78996,19.0297281092317,-45.4230279218802,0,0.107483707829107
1760281400.79578,19.0296722070894,-45.4231272452077,0,0.107477013398183
1760281400.80144,19.0296098025269,-45.4232249710742,0,0.107469267490325
1760281400.80751,19.0295408771804,-45.4233307897642,0,0.107462476966058
1760281400.81314,19.0294659073489,-45.4234235152366,0,0.107457631018475
1760281400.81745,19.0293912071785,-45.4234661062491,0,0.107452113101518
1760281400.82245,19.0293260194235,-45.4235900970039,0,0.107442641566789
1760281400.82852,19.0292547475716,-45.4237491971668,0,0.107433026207653
1760281400.83228,19.029173057679,-45.4238498789921,0,0.10742366465587
1760281400.83804,19.0290861951213,-45.4240097959496,0,0.10741400701532
1760281400.8434,19.0289922726117,-45.4241642180592,0,0.107406669109883
1760281400.84726,19.0288935152531,-45.4242703342617,0,0.10739812633171
1760281400.85207,19.0287871283369,-45.4244053424638,0,0.10738906322975
1760281400.85707,19.0286750525204,-45.4245404589786,0,0.107380498235901
1760281400.86258,19.0286019846957,-45.4247085874767,0,0.107369758401574
1760281400.86729,19.0288684093136,-45.4244377480496,0,0.107384432708651
1760281400.87232,19.0291302552376,-45.424176697714,0,0.107401154905452
1760281400.87729,19.0293866669021,-45.4239129102474,0,0.107418502625243
1760281400.88203,19.0296378923313,-45.4236412102215,0,0.10743384043758
1760281400.88804,19.0298842433037,-45.4234060934776,0,0.107447595453722
1760281400.89356,19.030124877274,-45.423151834871,0,0.107462359570183
1760281400.89769,19.0303612541909,-45.4228511481393,0,0.107477636365829
1760281400.90252,19.0305930363785,-45.4225618600282,0,0.107493540962775
1760281400.90737,19.0308201720041,-45.4222682201851,0,0.107511047443655
1760281400.91219,19.0310437037714,-45.4219687888897,0,0.107528559200545
1760281400.91758,19.0310651129241,-45.4219630609758,0,0.107525804963647
1760281400.92248,19.0310785281686,-45.4219514664985,0,0.107522084498779
1760281400.92827,19.0310859593633,-45.4219651053675,0,0.107518230569013
1760281400.93246,19.0310860863111,-45.4219413475847,0,0.10751628165351
1760281400.94058,19.0310776139665,-45.4220215510367,0,0.107515253105767
1760281400.94625,19.0310635742605,-45.4220423803829,0,0.107511433791612
1760281400.95193,19.0310430914114,-45.4220603707914,0,0.107507750818686
1760281400.95716,19.0310187112065,-45.4220606747859,0,0.10750472614422
1760281400.96203,19.0309904135858,-45.4220433142114,0,0.107500825820565
1760281400.96722,19.030911033242,-45.4221394554408,0,0.107494302756507
1760281400.97289,19.0308246664617,-45.4222534000465,0,0.107487858038188
1760281400.97897,19.0307302633457,-45.4223819572511,0,0.10748289291888
1760281400.98367,19.0306277729249,-45.4224813522568,0,0.107474516383828
1760281400.98935,19.0305182786272,-45.4226079872245,0,0.107466181843783
1760281400.99539,19.0304015055543,-45.4227451608576,0,0.10745978467468
1760281401.00117,19.0302777703846,-45.42288043218,0,0.10745405872514
1760281401.00684,19.0301663186116,-45.4230123958612,0,0.107444601322962
1760281401.01211,19.0300454162129,-45.4231407576487,0,0.107434936543909
1760281401.01715,19.0299163665868,-45.4232678117293,0,0.107424913097838
1760281401.02225,19.0297798253109,-45.4234009815706,0,0.107414643041993
1760281401.02811,19.0296350105836,-45.4235567221858,0,0.107406291203038
1760281401.03406,19.029481427136,-45.4237184515307,0,0.107397966900293
1760281401.04134,19.0293172407352,-45.4239170944087,0,0.107388569386354
1760281401.0471,19.0291496970874,-45.4240647474949,0,0.107376521928212
1760281401.05216,19.0289784827497,-45.4241898471021,0,0.10736753142973
1760281401.05718,19.0288620118075,-45.4242922756296,0,0.107358059200418
1760281401.06201,19.0287371551668,-45.424394627897,0,0.107347279385153
